timestamp,id_maquina,temperatura_c,pressao_psi,vibracao_mm_s
2025-03-13 03:33:32.567632,MCH_0096,73.0,23.25,1.23
2025-05-15 08:03:32.567632,MCH_0024,77.98,40.25,0.98
2025-04-24 14:33:32.567632,MCH_0025,78.97,30.88,1.14
2025-06-01 14:03:32.567632,MCH_0074,79.79,17.07,1.46
2025-03-27 04:18:32.567632,MCH_0083,70.48,33.24,1.2
2025-03-23 13:33:32.567632,MCH_0032,60.1,31.69,1.58
2025-05-28 21:48:32.567632,MCH_0061,89.58,26.5,1.62
2025-03-30 14:33:32.567632,MCH_0058,61.97,15.86,0.98
2025-05-13 12:48:32.567632,MCH_0094,79.52,29.75,1.36
2025-04-06 16:03:32.567632,MCH_0066,85.46,18.21,1.1
2025-06-07 22:03:32.567632,MCH_0087,75.29,32.15,1.4
2025-03-06 03:18:32.567632,MCH_0070,75.43,25.53,1.36
2025-05-27 20:18:32.567632,MCH_0030,82.75,33.52,1.07
2025-05-20 01:18:32.567632,MCH_0034,82.45,35.71,1.28
2025-05-01 02:18:32.567632,MCH_0085,88.08,35.18,0.73
2025-05-10 17:48:32.567632,MCH_0009,85.02,28.13,1.21
2025-05-26 10:48:32.567632,MCH_0042,69.78,24.42,0.91
2025-05-15 16:33:32.567632,MCH_0014,98.84,35.29,0.62
2025-03-10 16:48:32.567632,MCH_0027,67.82,24.31,0.15
2025-04-07 10:48:32.567632,MCH_0022,77.26,28.22,1.14
2025-05-26 06:48:32.567632,MCH_0093,50.26,27.65,1.36
2025-05-26 01:03:32.567632,MCH_0062,68.64,25.71,1.42
2025-05-22 21:33:32.567632,MCH_0026,67.57,26.87,0.6
2025-04-23 21:18:32.567632,MCH_0088,81.85,27.91,0.9
2025-05-03 07:48:32.567632,MCH_0009,71.36,40.3,1.15
2025-04-11 15:48:32.567632,MCH_0067,68.18,40.11,1.03
2025-04-15 07:03:32.567632,MCH_0098,73.71,37.26,0.62
2025-04-07 01:33:32.567632,MCH_0043,81.55,36.68,1.53
2025-05-07 16:48:32.567632,MCH_0045,74.07,27.16,1.05
2025-05-23 00:33:32.567632,MCH_0090,84.2,31.36,1.26
2025-03-27 14:18:32.567632,MCH_0048,71.14,26.95,1.39
2025-06-03 02:33:32.567632,MCH_0009,78.47,20.13,1.45
2025-04-30 16:48:32.567632,MCH_0059,64.97,25.24,1.5
2025-04-05 04:18:32.567632,MCH_0098,83.57,26.37,1.32
2025-03-27 10:33:32.567632,MCH_0011,71.9,21.62,1.45
2025-04-23 22:48:32.567632,MCH_0014,76.55,23.09,2.24
2025-05-12 17:48:32.567632,MCH_0002,62.82,21.77,0.95
2025-04-29 18:18:32.567632,MCH_0038,69.95,27.14,0.8
2025-06-04 02:03:32.567632,MCH_0095,86.1,30.72,1.52
2025-05-29 03:18:32.567632,MCH_0007,75.62,25.22,0.65
2025-05-18 15:03:32.567632,MCH_0060,61.75,33.59,0.68
2025-03-18 14:03:32.567632,MCH_0073,84.37,31.49,1.44
2025-03-03 15:18:32.567632,MCH_0022,76.83,29.48,0.99
2025-04-14 13:18:32.567632,MCH_0048,71.12,32.44,1.39
2025-06-03 07:03:32.567632,MCH_0092,87.01,33.38,1.43
2025-04-23 03:33:32.567632,MCH_0089,73.21,22.34,1.26
2025-03-05 13:48:32.567632,MCH_0069,89.04,31.89,1.12
2025-03-19 06:18:32.567632,MCH_0065,65.84,35.14,1.51
2025-05-10 21:03:32.567632,MCH_0067,59.87,19.54,1.0
2025-05-20 02:18:32.567632,MCH_0007,69.01,36.3,1.01
2025-04-11 16:33:32.567632,MCH_0089,70.8,32.8,1.25
2025-04-29 16:33:32.567632,MCH_0028,77.26,24.75,1.08
2025-03-30 18:48:32.567632,MCH_0087,76.93,32.54,1.31
2025-04-24 18:48:32.567632,MCH_0086,64.73,23.07,1.15
2025-04-24 04:33:32.567632,MCH_0082,64.26,32.93,1.18
2025-05-13 07:33:32.567632,MCH_0005,73.08,27.66,1.41
2025-05-26 17:03:32.567632,MCH_0088,92.58,27.01,0.97
2025-04-08 02:48:32.567632,MCH_0053,81.81,24.35,1.08
2025-06-03 18:33:32.567632,MCH_0040,87.39,30.8,0.94
2025-03-25 17:48:32.567632,MCH_0004,94.7,33.67,0.92
2025-05-05 07:18:32.567632,MCH_0018,71.39,36.79,1.05
2025-05-11 17:18:32.567632,MCH_0090,77.45,32.14,0.85
2025-04-19 11:33:32.567632,MCH_0087,71.93,28.39,1.66
2025-06-08 14:33:32.567632,MCH_0023,69.36,24.25,1.15
2025-04-12 15:18:32.567632,MCH_0095,64.15,35.02,1.1
2025-03-12 20:48:32.567632,MCH_0035,72.68,29.81,1.65
2025-03-11 17:33:32.567632,MCH_0074,77.96,40.41,1.03
2025-04-25 02:18:32.567632,MCH_0068,57.05,31.74,1.41
2025-05-15 13:48:32.567632,MCH_0008,85.18,29.63,1.05
2025-05-23 19:33:32.567632,MCH_0051,60.54,39.21,1.83
2025-04-15 23:03:32.567632,MCH_0092,96.04,38.84,1.08
2025-05-25 04:33:32.567632,MCH_0075,72.7,25.7,1.11
2025-06-09 11:33:32.567632,MCH_0029,98.58,18.31,1.22
2025-03-16 17:48:32.567632,MCH_0040,66.63,30.03,0.84
2025-03-25 15:18:32.567632,MCH_0030,68.4,24.54,0.56
2025-03-12 14:33:32.567632,MCH_0055,66.23,30.1,0.84
2025-06-04 20:03:32.567632,MCH_0071,76.64,27.49,1.1
2025-03-07 03:33:32.567632,MCH_0014,76.08,27.81,1.04
2025-03-02 12:18:32.567632,MCH_0054,80.85,33.69,1.35
2025-04-26 06:33:32.567632,MCH_0014,71.56,34.48,1.6
2025-05-10 02:03:32.567632,MCH_0043,85.76,34.71,1.62
2025-03-01 21:48:32.567632,MCH_0043,82.75,31.44,1.5
2025-04-10 19:33:32.567632,MCH_0036,69.29,33.51,1.25
2025-05-19 14:48:32.567632,MCH_0095,76.75,35.36,0.98
2025-04-06 13:48:32.567632,MCH_0096,64.28,34.41,1.17
2025-03-13 01:18:32.567632,MCH_0098,73.76,21.22,1.37
2025-03-18 19:03:32.567632,MCH_0087,79.42,27.13,0.78
2025-04-04 05:03:32.567632,MCH_0063,74.85,21.56,1.33
2025-05-19 16:48:32.567632,MCH_0034,81.96,28.53,1.57
2025-04-09 16:48:32.567632,MCH_0047,83.4,29.7,1.29
2025-04-11 07:18:32.567632,MCH_0097,80.12,24.62,1.23
2025-03-08 12:48:32.567632,MCH_0085,76.51,30.83,1.5
2025-03-17 06:33:32.567632,MCH_0055,73.25,34.77,1.37
2025-03-29 11:33:32.567632,MCH_0006,61.46,19.53,1.14
2025-03-26 12:03:32.567632,MCH_0066,67.67,29.55,1.27
2025-03-12 02:48:32.567632,MCH_0046,59.53,32.31,1.61
2025-05-09 23:48:32.567632,MCH_0100,78.93,36.11,1.23
2025-05-18 04:03:32.567632,MCH_0001,78.65,27.13,0.91
2025-03-03 19:48:32.567632,MCH_0073,68.17,32.92,1.89
2025-03-09 12:03:32.567632,MCH_0004,75.03,28.23,1.29
2025-03-21 00:33:32.567632,MCH_0088,65.0,30.01,1.36
2025-03-31 05:48:32.567632,MCH_0042,53.66,24.61,1.56
2025-05-03 18:18:32.567632,MCH_0037,89.84,29.16,1.92
2025-03-07 14:33:32.567632,MCH_0013,72.1,38.1,1.32
2025-04-04 04:33:32.567632,MCH_0067,84.91,27.86,0.79
2025-04-28 04:03:32.567632,MCH_0012,87.08,25.85,1.49
2025-03-24 09:48:32.567632,MCH_0090,87.49,32.54,1.54
2025-04-29 07:33:32.567632,MCH_0041,59.31,31.7,0.89
2025-03-02 17:48:32.567632,MCH_0035,85.27,24.7,1.37
2025-04-29 19:03:32.567632,MCH_0016,85.02,30.12,0.99
2025-03-18 03:48:32.567632,MCH_0027,68.1,35.6,1.18
2025-05-26 13:03:32.567632,MCH_0025,70.22,27.93,1.09
2025-03-04 17:48:32.567632,MCH_0002,77.05,32.42,1.14
2025-06-02 03:48:32.567632,MCH_0085,86.45,25.47,1.44
2025-04-14 18:33:32.567632,MCH_0034,80.5,32.38,0.79
2025-06-04 08:48:32.567632,MCH_0003,68.65,26.77,1.64
2025-04-18 19:03:32.567632,MCH_0033,65.86,33.39,0.93
2025-03-16 12:18:32.567632,MCH_0032,75.52,38.36,1.25
2025-05-20 17:18:32.567632,MCH_0071,92.45,23.74,1.07
2025-03-31 08:33:32.567632,MCH_0049,81.47,31.21,1.46
2025-05-28 01:18:32.567632,MCH_0075,71.4,33.56,1.38
2025-05-16 02:03:32.567632,MCH_0050,66.63,23.29,1.34
2025-04-12 16:18:32.567632,MCH_0090,89.22,30.69,1.05
2025-04-03 20:48:32.567632,MCH_0014,55.06,36.18,0.74
2025-04-29 17:18:32.567632,MCH_0031,76.57,28.59,1.31
2025-04-03 01:18:32.567632,MCH_0062,94.24,26.58,1.64
2025-03-24 13:33:32.567632,MCH_0027,91.96,32.6,1.17
2025-05-22 22:48:32.567632,MCH_0022,66.37,32.25,1.0
2025-05-19 21:18:32.567632,MCH_0084,79.39,30.75,0.97
2025-03-26 07:33:32.567632,MCH_0038,57.94,26.2,0.86
2025-06-05 13:33:32.567632,MCH_0018,70.15,24.89,1.24
2025-06-08 01:03:32.567632,MCH_0059,77.33,25.26,1.38
2025-05-18 20:33:32.567632,MCH_0069,96.5,27.16,1.37
2025-04-14 19:03:32.567632,MCH_0038,68.16,27.12,0.91
2025-05-22 21:18:32.567632,MCH_0080,75.48,29.85,1.12
2025-03-30 21:18:32.567632,MCH_0083,83.76,28.55,0.98
2025-05-30 11:03:32.567632,MCH_0071,96.08,29.23,1.07
2025-05-15 00:33:32.567632,MCH_0003,67.03,22.73,0.72
2025-03-19 03:03:32.567632,MCH_0092,66.02,34.19,0.89
2025-05-21 06:03:32.567632,MCH_0080,68.22,23.61,1.23
2025-06-06 07:33:32.567632,MCH_0066,72.41,26.69,0.89
2025-04-17 20:48:32.567632,MCH_0040,75.71,26.19,0.95
2025-04-22 01:18:32.567632,MCH_0078,70.19,30.01,1.38
2025-04-27 19:33:32.567632,MCH_0096,88.33,27.78,0.91
2025-03-25 03:48:32.567632,MCH_0015,62.46,27.22,0.95
2025-04-12 05:48:32.567632,MCH_0044,70.74,37.57,0.81
2025-03-16 19:03:32.567632,MCH_0072,59.22,29.64,1.21
2025-05-29 21:03:32.567632,MCH_0081,73.57,21.53,1.57
2025-04-23 01:18:32.567632,MCH_0001,73.61,29.28,1.23
2025-04-21 22:33:32.567632,MCH_0072,94.37,19.57,1.29
2025-03-07 18:33:32.567632,MCH_0018,64.36,27.22,1.39
2025-04-25 01:18:32.567632,MCH_0091,72.31,31.11,1.3
2025-05-03 21:48:32.567632,MCH_0071,69.41,25.77,1.36
2025-05-03 03:33:32.567632,MCH_0076,73.22,29.61,0.71
2025-05-21 12:33:32.567632,MCH_0073,80.06,38.24,1.32
2025-04-20 11:48:32.567632,MCH_0068,66.06,34.26,1.03
2025-06-06 13:48:32.567632,MCH_0007,78.74,35.38,1.1
2025-04-07 09:33:32.567632,MCH_0043,109.49,35.75,1.58
2025-03-01 04:18:32.567632,MCH_0031,74.5,25.98,0.72
2025-04-10 03:33:32.567632,MCH_0003,94.85,36.38,1.15
2025-03-31 21:18:32.567632,MCH_0088,72.61,27.18,1.72
2025-04-13 13:18:32.567632,MCH_0060,77.71,29.53,1.08
2025-03-17 19:33:32.567632,MCH_0030,79.05,32.57,1.33
2025-05-23 12:03:32.567632,MCH_0026,84.62,34.94,1.58
2025-03-22 18:33:32.567632,MCH_0011,83.54,25.63,1.07
2025-04-14 02:33:32.567632,MCH_0028,89.09,25.13,1.78
2025-04-02 04:48:32.567632,MCH_0069,68.56,24.83,1.4
2025-03-14 18:48:32.567632,MCH_0018,68.03,20.47,1.37
2025-03-31 06:33:32.567632,MCH_0042,68.18,32.21,0.96
2025-05-02 13:18:32.567632,MCH_0025,91.42,26.62,1.34
2025-04-04 16:33:32.567632,MCH_0011,75.7,30.28,1.02
2025-06-09 07:18:32.567632,MCH_0038,62.12,17.08,1.0
2025-04-06 16:03:32.567632,MCH_0006,78.64,26.11,0.97
2025-03-11 01:03:32.567632,MCH_0024,79.37,22.74,1.92
2025-06-01 10:03:32.567632,MCH_0067,82.02,32.13,1.2
2025-05-18 10:18:32.567632,MCH_0024,79.14,35.66,1.4
2025-06-01 18:48:32.567632,MCH_0058,87.13,24.61,1.06
2025-04-08 00:03:32.567632,MCH_0046,69.4,28.48,1.1
2025-06-07 20:48:32.567632,MCH_0066,82.65,31.65,1.1
2025-05-07 18:03:32.567632,MCH_0006,75.42,29.25,0.88
2025-05-01 12:18:32.567632,MCH_0039,86.92,27.15,1.35
2025-03-20 07:48:32.567632,MCH_0067,82.84,27.66,1.15
2025-04-04 10:18:32.567632,MCH_0085,81.54,25.87,0.92
2025-03-22 06:18:32.567632,MCH_0076,77.5,39.0,0.99
2025-04-19 22:48:32.567632,MCH_0060,64.69,29.15,1.48
2025-04-28 17:48:32.567632,MCH_0003,71.16,31.85,1.12
2025-05-06 11:03:32.567632,MCH_0070,91.95,32.56,1.06
2025-04-06 18:33:32.567632,MCH_0096,74.98,27.54,0.65
2025-03-16 19:33:32.567632,MCH_0040,67.23,32.44,1.55
2025-04-13 18:18:32.567632,MCH_0073,78.04,28.16,1.3
2025-03-02 19:03:32.567632,MCH_0012,75.78,30.52,1.32
2025-03-24 22:03:32.567632,MCH_0090,90.06,25.02,1.18
2025-03-05 17:18:32.567632,MCH_0090,80.33,27.29,0.7
2025-04-01 21:48:32.567632,MCH_0032,80.69,32.27,1.42
2025-06-03 16:33:32.567632,MCH_0009,85.0,29.11,0.89
2025-04-15 07:18:32.567632,MCH_0052,76.25,31.88,0.52
2025-04-01 03:18:32.567632,MCH_0100,76.69,24.14,1.18
2025-04-22 09:33:32.567632,MCH_0076,59.26,24.76,0.87
2025-03-03 07:33:32.567632,MCH_0047,70.14,23.73,1.59
2025-03-21 03:03:32.567632,MCH_0067,101.76,32.59,1.13
2025-03-10 20:48:32.567632,MCH_0039,80.36,28.04,1.11
2025-05-29 20:33:32.567632,MCH_0052,74.02,24.1,1.1
2025-04-10 16:18:32.567632,MCH_0090,72.16,35.48,1.39
2025-04-18 07:03:32.567632,MCH_0011,78.57,27.24,0.96
2025-04-30 14:48:32.567632,MCH_0091,69.23,28.84,0.78
2025-05-18 16:33:32.567632,MCH_0079,68.83,30.35,1.09
2025-05-18 21:18:32.567632,MCH_0094,65.03,25.47,1.03
2025-06-02 12:48:32.567632,MCH_0001,98.05,20.84,0.74
2025-04-26 16:18:32.567632,MCH_0008,74.08,30.61,0.67
2025-03-06 16:33:32.567632,MCH_0006,63.57,30.36,1.16
2025-03-17 11:48:32.567632,MCH_0043,71.32,31.62,1.74
2025-03-09 05:33:32.567632,MCH_0003,81.56,17.68,1.07
2025-03-17 14:18:32.567632,MCH_0018,64.32,29.43,1.22
2025-03-17 18:33:32.567632,MCH_0011,72.77,28.63,1.2
2025-06-03 23:48:32.567632,MCH_0016,80.15,37.46,1.62
2025-04-17 15:18:32.567632,MCH_0057,75.88,29.35,1.25
2025-06-07 00:18:32.567632,MCH_0041,80.2,31.2,1.15
2025-03-28 16:18:32.567632,MCH_0064,72.64,26.26,1.08
2025-05-30 04:48:32.567632,MCH_0052,71.32,26.83,1.28
2025-04-22 13:03:32.567632,MCH_0042,71.97,21.76,0.8
2025-03-04 23:03:32.567632,MCH_0013,79.99,31.02,1.17
2025-05-09 07:18:32.567632,MCH_0034,79.29,35.28,1.3
2025-03-02 01:18:32.567632,MCH_0094,68.65,26.13,1.27
2025-05-11 03:33:32.567632,MCH_0014,80.01,18.3,1.16
2025-04-12 23:03:32.567632,MCH_0072,72.64,31.81,1.5
2025-03-27 20:18:32.567632,MCH_0059,87.59,32.13,1.46
2025-04-22 00:18:32.567632,MCH_0045,75.48,36.49,1.07
2025-06-09 06:18:32.567632,MCH_0051,65.33,25.57,1.24
2025-03-01 17:03:32.567632,MCH_0033,80.88,36.82,1.33
2025-06-07 00:03:32.567632,MCH_0027,80.81,24.18,1.51
2025-06-06 15:48:32.567632,MCH_0074,88.95,24.25,1.36
2025-03-02 02:33:32.567632,MCH_0002,81.92,33.43,0.89
2025-05-17 18:33:32.567632,MCH_0027,77.68,28.3,1.12
2025-06-02 14:33:32.567632,MCH_0075,75.75,26.3,1.08
2025-03-25 01:18:32.567632,MCH_0051,68.14,36.41,1.35
2025-06-01 02:18:32.567632,MCH_0049,88.03,21.72,1.87
2025-03-07 09:18:32.567632,MCH_0023,77.45,20.45,0.72
2025-06-05 08:03:32.567632,MCH_0073,54.91,31.88,1.22
2025-05-12 02:03:32.567632,MCH_0001,69.85,33.44,1.89
2025-06-09 23:48:32.567632,MCH_0086,86.33,33.79,1.09
2025-03-29 11:48:32.567632,MCH_0099,66.32,21.91,1.15
2025-04-10 19:03:32.567632,MCH_0012,73.27,30.97,1.05
2025-05-19 15:33:32.567632,MCH_0001,66.35,29.74,1.25
2025-05-08 12:48:32.567632,MCH_0053,78.64,21.76,1.31
2025-06-11 01:18:32.567632,MCH_0087,58.98,40.39,1.65
2025-04-19 10:03:32.567632,MCH_0003,81.35,29.96,1.02
2025-03-04 16:18:32.567632,MCH_0026,69.42,39.72,1.62
2025-03-13 02:03:32.567632,MCH_0037,77.41,39.85,0.83
2025-04-14 17:48:32.567632,MCH_0076,77.4,27.84,1.41
2025-05-13 03:18:32.567632,MCH_0026,72.78,32.99,0.79
2025-03-28 07:18:32.567632,MCH_0069,77.68,28.7,1.62
2025-05-22 19:18:32.567632,MCH_0039,82.64,27.88,1.0
2025-06-07 18:48:32.567632,MCH_0089,73.04,23.51,1.38
2025-06-08 08:03:32.567632,MCH_0020,75.21,33.11,1.47
2025-06-02 12:03:32.567632,MCH_0058,83.71,33.26,1.05
2025-03-16 09:18:32.567632,MCH_0060,87.39,27.99,0.47
2025-03-27 07:33:32.567632,MCH_0008,79.98,28.56,1.48
2025-03-20 16:18:32.567632,MCH_0078,56.79,35.97,1.04
2025-03-08 12:18:32.567632,MCH_0030,69.8,27.53,1.07
2025-03-25 14:03:32.567632,MCH_0090,80.28,22.1,1.45
2025-03-06 05:33:32.567632,MCH_0074,67.59,28.63,1.43
2025-04-24 19:48:32.567632,MCH_0077,44.52,32.47,1.31
2025-04-06 02:18:32.567632,MCH_0073,77.24,35.13,0.99
2025-03-10 03:48:32.567632,MCH_0001,67.35,34.34,1.81
2025-05-02 18:33:32.567632,MCH_0060,83.7,27.81,0.99
2025-05-19 09:03:32.567632,MCH_0086,63.97,23.06,0.87
2025-06-09 16:48:32.567632,MCH_0007,73.38,24.54,1.58
2025-03-23 11:18:32.567632,MCH_0072,64.57,27.9,1.54
2025-06-08 22:18:32.567632,MCH_0037,67.78,32.06,1.05
2025-03-24 07:03:32.567632,MCH_0004,92.23,18.95,1.03
2025-03-13 00:33:32.567632,MCH_0055,63.72,31.79,1.35
2025-05-13 15:48:32.567632,MCH_0086,76.39,36.33,1.48
2025-03-06 17:33:32.567632,MCH_0045,57.34,29.96,1.28
2025-04-26 22:18:32.567632,MCH_0034,66.13,33.07,1.68
2025-05-18 02:18:32.567632,MCH_0037,69.8,36.15,0.76
2025-05-29 14:33:32.567632,MCH_0025,78.03,35.12,1.56
2025-05-30 20:03:32.567632,MCH_0046,90.09,27.59,0.98
2025-03-08 16:03:32.567632,MCH_0043,74.16,28.1,1.43
2025-03-20 18:03:32.567632,MCH_0090,63.39,21.26,1.35
2025-03-19 13:33:32.567632,MCH_0089,69.07,32.41,1.45
2025-05-30 07:48:32.567632,MCH_0096,64.06,36.34,1.21
2025-04-09 11:18:32.567632,MCH_0001,63.13,36.36,1.73
2025-05-09 14:18:32.567632,MCH_0048,64.23,28.65,0.92
2025-05-10 13:33:32.567632,MCH_0002,68.57,27.12,1.75
2025-03-03 11:18:32.567632,MCH_0037,80.31,20.86,1.36
2025-04-23 14:33:32.567632,MCH_0004,45.73,28.09,1.03
2025-05-29 04:33:32.567632,MCH_0030,88.59,27.32,1.2
2025-05-05 11:03:32.567632,MCH_0097,54.45,28.86,1.54
2025-03-02 08:33:32.567632,MCH_0025,93.78,33.93,1.08
2025-06-10 01:33:32.567632,MCH_0036,82.11,24.5,0.68
2025-05-01 19:48:32.567632,MCH_0094,80.23,24.32,1.29
2025-05-08 07:18:32.567632,MCH_0049,74.61,27.24,1.42
2025-06-01 05:48:32.567632,MCH_0041,72.02,28.73,0.73
2025-03-15 11:33:32.567632,MCH_0058,76.92,29.48,1.07
2025-05-31 17:18:32.567632,MCH_0001,83.71,36.86,1.24
2025-05-30 20:03:32.567632,MCH_0015,73.96,32.1,1.84
2025-04-18 00:03:32.567632,MCH_0034,77.72,30.97,0.91
2025-04-23 02:48:32.567632,MCH_0033,74.89,22.28,1.22
2025-05-25 08:03:32.567632,MCH_0051,65.41,29.15,1.33
2025-05-03 19:18:32.567632,MCH_0010,71.1,29.02,1.29
2025-04-24 08:18:32.567632,MCH_0088,95.56,26.85,1.28
2025-05-18 22:48:32.567632,MCH_0045,82.91,34.88,1.21
2025-04-21 05:03:32.567632,MCH_0011,72.19,32.03,1.34
2025-05-19 01:33:32.567632,MCH_0065,56.82,34.32,1.28
2025-04-20 19:33:32.567632,MCH_0026,83.34,29.47,0.89
2025-03-30 12:03:32.567632,MCH_0014,78.83,29.8,1.47
2025-04-25 01:48:32.567632,MCH_0024,81.48,37.14,0.67
2025-04-13 00:03:32.567632,MCH_0072,57.3,26.26,1.79
2025-03-18 15:48:32.567632,MCH_0088,68.44,28.79,1.87
2025-05-22 16:18:32.567632,MCH_0013,78.9,25.12,1.17
2025-05-17 08:03:32.567632,MCH_0046,91.21,32.89,0.64
2025-05-27 06:03:32.567632,MCH_0096,77.03,32.58,1.05
2025-05-02 11:48:32.567632,MCH_0044,62.85,33.67,0.8
2025-06-08 05:48:32.567632,MCH_0046,69.42,30.1,1.35
2025-03-14 01:03:32.567632,MCH_0033,66.0,40.11,0.97
2025-05-10 10:03:32.567632,MCH_0008,88.16,31.46,1.38
2025-04-02 12:33:32.567632,MCH_0045,71.0,32.99,1.15
2025-03-17 06:18:32.567632,MCH_0041,64.49,25.02,1.51
2025-05-22 21:18:32.567632,MCH_0054,82.84,16.59,1.26
2025-05-28 08:33:32.567632,MCH_0088,66.12,29.78,1.3
2025-04-11 20:48:32.567632,MCH_0082,73.38,36.06,1.1
2025-04-09 14:03:32.567632,MCH_0004,59.32,30.68,1.34
2025-05-13 05:18:32.567632,MCH_0099,89.87,32.28,1.19
2025-05-18 05:33:32.567632,MCH_0079,60.78,30.37,1.42
2025-05-23 10:48:32.567632,MCH_0074,73.88,20.17,1.03
2025-04-26 23:48:32.567632,MCH_0018,77.78,39.01,1.0
2025-06-03 01:18:32.567632,MCH_0040,74.03,29.27,1.29
2025-05-20 06:18:32.567632,MCH_0037,83.12,27.2,1.18
2025-05-11 08:18:32.567632,MCH_0076,73.79,28.97,1.5
2025-03-19 06:33:32.567632,MCH_0064,84.18,31.77,0.66
2025-04-07 09:48:32.567632,MCH_0004,76.54,33.78,1.22
2025-05-27 23:33:32.567632,MCH_0019,72.54,25.53,1.08
2025-04-06 19:18:32.567632,MCH_0001,77.33,28.05,0.7
2025-04-06 22:33:32.567632,MCH_0011,72.27,39.34,1.49
2025-04-03 17:48:32.567632,MCH_0015,92.85,32.49,0.99
2025-03-04 01:48:32.567632,MCH_0006,76.54,31.54,1.58
2025-03-28 08:18:32.567632,MCH_0013,69.88,24.78,0.98
2025-05-11 20:33:32.567632,MCH_0085,84.99,27.42,1.25
2025-04-18 22:03:32.567632,MCH_0014,60.87,33.62,0.86
2025-03-05 17:33:32.567632,MCH_0011,57.33,29.52,1.24
2025-05-27 00:03:32.567632,MCH_0097,66.63,28.99,0.93
2025-03-19 09:03:32.567632,MCH_0015,91.03,35.0,1.03
2025-03-12 12:48:32.567632,MCH_0016,68.14,34.32,1.54
2025-04-13 11:03:32.567632,MCH_0027,62.34,26.25,1.48
2025-03-21 05:18:32.567632,MCH_0047,65.41,33.31,1.29
2025-04-26 18:48:32.567632,MCH_0029,60.32,27.05,1.51
2025-04-29 05:33:32.567632,MCH_0076,67.47,26.02,0.89
2025-03-31 15:33:32.567632,MCH_0082,96.22,24.54,1.69
2025-05-01 23:03:32.567632,MCH_0100,52.21,41.52,1.07
2025-03-08 18:18:32.567632,MCH_0073,85.25,38.92,0.99
2025-04-23 09:48:32.567632,MCH_0073,94.28,22.75,1.51
2025-06-05 07:33:32.567632,MCH_0025,75.25,30.53,1.19
2025-06-05 08:48:32.567632,MCH_0061,70.99,24.4,1.81
2025-04-18 14:33:32.567632,MCH_0098,76.68,34.56,1.0
2025-03-30 13:33:32.567632,MCH_0011,73.78,36.24,1.22
2025-03-21 07:03:32.567632,MCH_0096,83.75,26.75,0.42
2025-06-10 10:33:32.567632,MCH_0099,79.78,26.35,1.21
2025-03-20 09:33:32.567632,MCH_0094,83.75,23.08,1.0
2025-05-21 15:03:32.567632,MCH_0069,59.17,37.17,0.83
2025-03-03 12:18:32.567632,MCH_0089,84.99,30.11,1.0
2025-05-30 02:48:32.567632,MCH_0023,67.85,33.92,1.49
2025-04-18 11:03:32.567632,MCH_0052,82.47,32.24,1.34
2025-04-06 08:48:32.567632,MCH_0069,67.42,20.72,1.26
2025-04-09 13:18:32.567632,MCH_0077,70.82,30.64,1.43
2025-04-09 09:33:32.567632,MCH_0001,73.57,30.03,1.14
2025-03-16 15:18:32.567632,MCH_0047,77.61,22.9,0.99
2025-05-24 07:33:32.567632,MCH_0069,82.04,27.76,1.45
2025-05-05 20:18:32.567632,MCH_0056,89.4,25.8,1.49
2025-05-29 22:03:32.567632,MCH_0049,77.35,29.56,0.76
2025-04-01 11:03:32.567632,MCH_0029,79.66,27.87,1.16
2025-04-25 22:18:32.567632,MCH_0095,68.29,32.27,1.1
2025-04-19 17:03:32.567632,MCH_0078,72.54,25.98,1.04
2025-03-22 05:33:32.567632,MCH_0076,80.26,28.3,0.96
2025-04-29 11:18:32.567632,MCH_0092,81.26,31.36,0.85
2025-04-01 20:48:32.567632,MCH_0084,61.55,29.21,1.15
2025-04-22 08:33:32.567632,MCH_0007,78.85,29.78,1.72
2025-03-27 23:33:32.567632,MCH_0044,70.12,30.86,0.99
2025-04-13 14:48:32.567632,MCH_0041,67.65,35.58,0.87
2025-05-24 22:03:32.567632,MCH_0001,70.32,27.1,1.09
2025-03-04 12:03:32.567632,MCH_0059,72.17,39.26,1.15
2025-03-11 13:33:32.567632,MCH_0057,79.15,26.44,0.75
2025-05-07 01:03:32.567632,MCH_0060,82.68,28.65,1.41
2025-03-09 09:18:32.567632,MCH_0003,78.0,20.82,1.1
2025-06-03 23:33:32.567632,MCH_0058,85.53,24.06,1.43
2025-05-06 03:48:32.567632,MCH_0032,91.64,36.68,0.88
2025-03-25 22:33:32.567632,MCH_0021,93.13,31.13,1.28
2025-05-12 16:33:32.567632,MCH_0024,75.09,40.36,0.53
2025-05-14 09:03:32.567632,MCH_0100,79.96,22.25,1.55
2025-03-26 08:03:32.567632,MCH_0043,93.95,22.75,0.98
2025-04-06 23:33:32.567632,MCH_0044,83.12,29.5,0.61
2025-04-07 09:48:32.567632,MCH_0070,71.2,25.33,1.71
2025-03-02 06:18:32.567632,MCH_0079,75.49,34.64,1.68
2025-04-26 20:18:32.567632,MCH_0018,73.87,26.59,1.47
2025-04-03 07:18:32.567632,MCH_0020,74.08,24.84,1.04
2025-03-08 03:33:32.567632,MCH_0006,63.2,31.15,1.14
2025-04-19 06:48:32.567632,MCH_0035,81.21,29.41,0.52
2025-05-18 18:03:32.567632,MCH_0021,72.38,27.42,1.65
2025-06-04 23:48:32.567632,MCH_0091,71.0,39.1,1.31
2025-05-21 18:48:32.567632,MCH_0093,81.39,29.13,0.96
